Year,Brand,ENTREPRENEURSHIP,QUALITY OF LIFE,SOCIAL PURPOSE,CULTURAL INFLUENCE,OPEN FOR BUSINESS,ADVENTURE,POWER,HERITAGE,MOVERS,OVERALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,South Africa,13.37,9.06,11.25,17.09,32.18,40.61,9.08,35.73,50.02,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,"Korea, Republic of",76.21,35.96,25.09,39.97,51.37,14.22,58.29,32.36,61.71,66.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Spain,45.68,45.25,53.07,84.63,54.22,87.72,17.59,98.87,27.94,66.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sri Lanka,2.26,9.09,2.19,7.62,58.94,21.46,3.78,18.85,45.81,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sweden,81.92,91.41,100.00,48.95,78.52,44.20,17.34,29.37,21.11,89.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Switzerland,87.76,87.60,92.63,55.63,91.46,50.78,29.51,32.09,45.23,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Thailand,12.88,23.06,6.01,41.55,78.17,78.47,4.35,73.38,74.74,44.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Tunisia,0.90,7.02,0.59,4.96,42.88,15.58,2.47,16.61,10.12,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Turkey,16.69,17.17,6.48,31.31,30.68,42.58,24.75,75.85,39.14,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Ukraine,8.64,3.67,5.58,4.50,21.16,18.77,10.89,12.01,9.50,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,United Arab Emirates,42.56,28.44,10.27,39.54,28.29,8.33,55.48,6.71,100.00,57.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,United Kingdom,88.45,69.73,81.24,71.31,54.58,26.19,82.57,65.47,19.77,92.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,United States,93.40,57.09,53.83,79.64,45.26,32.37,100.00,45.85,39.24,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Viet Nam,9.53,18.24,2.39,7.97,61.47,25.22,9.46,40.39,38.13,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Argentina,9.69,8.83,13.49,21.64,27.57,67.77,6.34,47.75,26.23,23.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Australia,69.14,89.53,87.05,45.66,71.57,75.01,28.32,43.01,48.73,96.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Austria,60.62,74.63,75.81,33.33,70.14,47.17,10.18,44.25,10.42,67.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Azerbaijan,1.26,4.12,4.25,2.26,34.58,6.79,6.60,2.63,25.05,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Belarus,4.59,4.50,3.93,1.66,25.10,11.34,9.47,2.94,7.26,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Belgium,58.43,71.13,73.00,33.51,71.48,33.89,15.80,36.89,11.25,68.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Brazil,12.97,10.54,11.18,50.72,33.80,100.00,20.49,61.18,69.33,46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Bulgaria,8.02,14.53,12.31,3.04,40.91,15.40,1.00,10.99,3.76,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Cambodia,1.61,12.52,1.78,5.24,52.37,16.00,5.62,19.90,30.04,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Canada,83.94,100.00,100.00,49.27,83.94,50.00,41.09,30.90,24.02,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Chile,7.71,14.52,8.36,7.44,50.83,39.06,4.86,29.35,20.74,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,China,76.61,41.13,2.35,52.38,43.58,16.11,96.71,65.19,77.30,77.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Colombia,4.17,8.23,6.70,12.07,30.58,41.17,5.96,21.24,18.22,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Costa Rica,2.79,13.88,10.33,16.72,68.94,71.45,2.15,17.07,32.33,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Croatia,9.98,19.14,13.78,11.53,50.84,36.08,1.28,26.74,9.94,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Czechia,19.81,27.72,23.86,5.80,43.76,20.40,2.98,21.84,5.70,21.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Denmark,68.58,97.44,96.27,38.95,83.70,34.85,10.36,16.81,14.16,83.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Dominican Republic,1.02,10.38,6.80,10.62,58.31,52.98,2.75,8.24,22.75,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Ecuador,1.07,6.94,4.19,4.19,46.75,23.56,3.22,9.05,9.09,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Egypt,8.34,11.21,4.64,28.48,35.03,42.58,12.57,77.42,82.55,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,El Salvador,0.00,2.73,2.66,1.70,42.80,12.81,3.77,2.41,4.00,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Estonia,8.35,12.83,14.41,1.64,51.82,10.28,0.00,3.37,3.72,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Finland,57.95,85.03,88.82,34.25,79.30,43.12,6.87,25.12,24.51,76.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,France,66.95,55.54,62.86,97.46,56.28,62.73,65.08,87.20,31.08,87.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Germany,99.49,84.94,73.04,56.18,66.38,20.56,86.08,39.77,28.07,97.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Greece,17.18,28.01,26.56,44.45,52.13,88.55,6.23,97.32,52.26,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Guatemala,0.05,7.16,3.81,1.72,50.43,14.91,3.41,5.80,13.09,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Hungary,15.11,23.02,21.63,5.55,45.81,21.37,2.47,27.35,8.19,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,India,27.99,18.74,3.81,33.53,49.61,28.55,36.31,82.76,88.90,48.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Indonesia,9.58,19.58,5.50,14.32,61.92,39.58,9.41,41.58,40.32,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Iraq,1.61,0.00,1.14,1.73,20.49,0.00,20.32,3.98,8.58,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Ireland,47.74,64.42,67.94,28.65,81.52,56.11,7.24,47.96,28.85,65.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Israel,45.45,19.26,8.88,14.94,35.74,10.39,51.37,35.46,60.45,42.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Italy,49.89,42.71,40.25,100.00,53.93,97.31,30.52,99.78,47.95,78.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Japan,100.00,69.20,29.67,77.68,57.14,41.64,68.84,72.18,74.84,99.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Jordan,2.75,6.15,3.72,6.59,38.93,10.37,6.82,22.45,29.82,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Kazakhstan,0.90,4.75,2.19,1.32,29.26,4.42,7.50,0.26,23.86,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Kenya,1.40,5.77,5.41,6.09,48.05,23.17,3.95,15.28,39.72,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,"Korea, Republic of",85.89,47.48,12.82,59.42,50.76,18.99,63.86,26.44,69.57,81.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Latvia,5.63,11.99,12.54,1.20,51.49,8.96,0.44,2.79,0.00,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lebanon,2.38,1.38,2.04,4.13,31.52,7.65,7.91,12.94,10.30,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lithuania,7.91,10.18,9.59,0.00,49.75,7.83,0.69,3.01,0.92,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Malaysia,16.74,26.94,5.21,15.21,74.60,43.60,9.07,30.40,41.36,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Mexico,11.29,16.53,8.30,39.34,42.43,77.96,12.46,85.27,55.77,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Morocco,2.78,12.99,3.99,17.83,52.96,44.54,4.10,50.06,56.02,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Myanmar,0.99,6.49,1.94,2.34,47.42,8.17,5.47,7.90,32.68,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Netherlands,70.42,88.33,93.06,43.28,76.95,53.90,17.18,34.27,27.37,88.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,New Zealand,55.52,84.02,95.85,42.26,83.19,77.59,11.74,37.64,55.00,92.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Norway,61.68,92.04,92.84,37.67,82.55,49.03,11.72,30.09,30.85,83.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Oman,4.61,5.10,2.15,4.20,39.76,4.14,5.82,0.00,15.80,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Panama,6.82,7.32,6.10,6.20,92.00,33.01,3.70,9.79,12.11,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Peru,2.03,9.87,6.61,10.58,49.14,38.26,3.09,47.09,31.43,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Philippines,9.66,18.73,5.39,12.20,58.11,51.25,7.11,26.90,29.50,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Poland,22.85,32.18,26.07,10.79,50.22,22.38,6.04,32.83,2.33,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Portugal,29.67,44.98,42.93,29.84,63.95,71.70,7.42,68.38,12.40,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Qatar,29.38,20.21,0.00,27.55,45.82,7.14,18.83,0.16,57.38,35.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Romania,7.09,14.02,8.39,5.87,40.19,18.34,2.33,17.15,5.80,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Russian Federation,47.81,22.64,7.73,32.44,0.00,19.29,91.36,53.48,60.93,48.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Saudi Arabia,24.39,20.41,2.46,20.95,16.76,4.63,57.07,14.46,69.12,33.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Serbia,3.39,2.94,4.57,1.53,37.76,10.11,5.17,6.33,1.54,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Singapore,78.71,55.92,20.77,48.26,71.13,50.22,20.48,29.74,78.20,83.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Slovakia,6.18,13.27,11.35,2.95,52.23,11.49,1.54,6.84,0.42,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Slovenia,5.65,10.37,12.15,2.64,54.26,12.90,0.35,6.33,1.65,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,South Africa,12.07,7.30,10.36,14.20,37.36,40.06,12.62,42.99,41.79,24.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Spain,42.41,46.18,37.54,76.71,56.75,95.03,20.60,100.00,35.88,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sri Lanka,2.34,9.65,2.79,9.52,62.67,23.30,5.08,21.08,44.91,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sweden,73.68,93.67,94.16,53.33,83.32,47.35,14.85,27.64,24.17,90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Switzerland,80.46,89.88,81.10,59.17,100.00,58.04,23.94,47.07,46.60,97.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Thailand,13.51,24.47,4.66,38.50,66.68,86.50,12.72,78.11,73.05,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Tunisia,1.77,6.89,1.76,6.04,48.01,20.21,3.58,16.33,13.63,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Turkey,15.06,17.28,3.45,31.03,33.47,48.39,34.08,75.60,48.33,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Ukraine,7.02,7.71,5.26,3.39,20.92,15.44,10.80,7.65,6.13,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,United Arab Emirates,54.09,33.75,1.26,50.92,45.86,18.78,54.88,15.89,100.00,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,United Kingdom,88.20,68.98,67.01,78.14,59.30,34.09,83.74,63.17,25.59,92.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,United States,97.28,46.02,34.89,85.70,48.81,39.67,100.00,50.41,42.27,93.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Uruguay,3.04,10.32,9.93,3.73,48.76,19.35,1.46,8.74,6.55,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Uzbekistan,0.88,2.40,2.68,1.62,35.95,4.89,7.24,2.19,17.22,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Viet Nam,9.05,20.71,1.79,8.91,62.25,29.54,15.06,42.36,42.57,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Algeria,2.74,1.92,4.49,2.00,41.43,5.67,4.84,6.03,10.54,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Azerbaijan,3.15,2.39,3.08,1.01,45.20,7.91,5.06,3.14,22.06,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Argentina,13.04,14.88,19.99,31.00,45.54,69.20,8.54,53.74,26.91,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Australia,66.02,85.65,84.03,58.72,72.40,76.97,33.32,52.03,30.03,94.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Austria,57.11,78.82,75.24,37.73,69.55,53.26,10.54,57.81,1.12,67.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bahrain,8.14,8.12,0.39,9.21,49.47,5.74,4.95,0.00,22.32,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bangladesh,4.20,10.58,1.46,3.29,56.32,4.33,7.86,2.77,14.67,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Belgium,64.04,81.89,80.62,39.91,73.38,37.11,17.39,30.92,5.35,74.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brazil,15.37,14.48,14.82,54.16,44.61,100.00,22.56,72.04,63.03,52.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bulgaria,9.16,17.46,13.06,3.40,50.69,18.84,1.62,12.86,2.03,10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myanmar,1.92,3.60,0.85,2.69,47.58,6.60,6.69,3.09,22.19,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Belarus,5.33,2.54,2.99,2.17,17.64,5.25,15.37,0.42,6.52,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Cambodia,3.18,10.18,2.25,4.30,55.97,13.04,4.98,15.63,27.30,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Cameroon,2.35,3.57,3.06,3.61,53.09,8.40,3.18,1.41,17.03,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Canada,81.07,97.92,94.06,55.04,76.43,56.79,43.32,39.94,12.81,97.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sri Lanka,3.74,6.62,1.37,6.60,61.27,23.83,5.56,18.03,38.57,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Chile,5.80,12.53,10.59,9.46,54.43,37.82,6.02,32.58,18.07,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,China,82.04,45.79,2.39,57.20,52.46,13.37,96.31,66.86,66.34,77.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Colombia,4.22,4.99,4.85,13.78,42.72,43.15,9.47,28.38,25.53,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Costa Rica,4.23,10.34,9.66,22.75,64.45,74.46,3.19,29.02,41.26,28.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Croatia,12.84,26.21,21.05,16.05,53.49,46.91,1.98,30.01,10.69,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Czechia,22.15,36.14,22.91,9.29,46.29,25.77,5.26,23.19,7.55,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Denmark,71.03,99.90,98.87,41.68,81.99,44.64,16.88,27.51,15.50,89.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Dominican Republic,2.42,7.06,6.60,17.17,53.12,55.79,3.86,16.01,23.28,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Ecuador,1.83,4.82,5.60,3.41,54.97,23.73,4.09,14.40,14.26,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Estonia,10.72,17.30,20.15,3.16,61.75,12.02,0.00,5.03,4.78,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Finland,63.75,90.03,95.43,35.87,85.86,48.53,7.30,27.02,14.93,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,France,68.33,66.37,62.07,96.46,56.70,68.69,63.31,90.99,20.56,90.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Germany,100.00,90.01,70.30,60.42,61.98,26.80,81.63,49.88,18.78,98.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
